text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
@WorldJonasNews Unfortunately idk I don’t have TD Bank but that would be awesome for those who do if they did,FALSE,1,WorldJonasNews,2019-08-08 22:20,FALSE,1.16E+18,1.16E+18,269864962,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",x0xolivia,0,FALSE,FALSE,NA,NA
Can you recommend anyone for this job? Personal Banking Associate- Certified Advisor Program (CAP) -… https://t.co/QxGnpAqozB,FALSE,0,NA,2019-08-08 22:20,TRUE,NA,1.16E+18,NA,"<a href=\https://www.careerarc.com\"" rel=\""nofollow\"">CareerArc 2.0</a>""",tmj_qbc_jobs,0,FALSE,FALSE,-71.2142015,46.865098
@x0xolivia I know TD Bank has a ticket upgrade during the games. I wonder if it extends to concerts too,FALSE,0,x0xolivia,2019-08-08 22:19,FALSE,1.16E+18,1.16E+18,31520810,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",WorldJonasNews,0,FALSE,FALSE,NA,NA
"RT @tmj_van_cstsrv: TD Bank is hiring in #NorthVancouver, BC! Click the link in our bio to apply: Customer Experience Associate #CustomerSe…",FALSE,0,NA,2019-08-08 22:17,FALSE,NA,1.16E+18,NA,"<a href=\https://twitter.com/NorthVanRT\"" rel=\""nofollow\"">NorthVan Retweeter</a>""",NorthVanRT,2,TRUE,FALSE,NA,NA
"RT @tmj_van_cstsrv: TD Bank is hiring in #NorthVancouver, BC! Click the link in our bio to apply: Customer Experience Associate #CustomerSe…",FALSE,0,NA,2019-08-08 22:15,FALSE,NA,1.16E+18,NA,"<a href=\http://www.twitter.com/north_van\"" rel=\""nofollow\"">North Van Retweeter</a>""",north_van,2,TRUE,FALSE,NA,NA
"TD Bank is hiring in #NorthVancouver, BC! Click the link in our bio to apply: Customer Experience Associate #CustomerService",FALSE,0,NA,2019-08-08 22:15,FALSE,NA,1.16E+18,NA,"<a href=\https://www.careerarc.com\"" rel=\""nofollow\"">CareerArc 2.0</a>""",tmj_van_cstsrv,2,FALSE,FALSE,-123.1029568,49.3384899
"This job is now open at TD Bank in #Burlington, ON. Follow us and turn on mobile alerts to hear about jobs like the… https://t.co/FkWcbKFULu",FALSE,0,NA,2019-08-08 22:15,TRUE,NA,1.16E+18,NA,"<a href=\https://www.careerarc.com\"" rel=\""nofollow\"">CareerArc 2.0</a>""",tmj_caw_banking,0,FALSE,FALSE,-79.8197606,43.3648478
Reviewing Toronto-Dominion Bank $TD and Royal Bank of Scotland Group $RBS https://t.co/5gyydruwBc,FALSE,0,NA,2019-08-08 22:14,FALSE,NA,1.16E+18,NA,"<a href=\https://zapier.com/\"" rel=\""nofollow\"">Zapier.com</a>""",ConsumerFeed,0,FALSE,FALSE,NA,NA
Head to Head Comparison: Royal Bank of Scotland Group $RBS versus Toronto-Dominion Bank $TD https://t.co/tzyZa2LMa1 #markets,FALSE,0,NA,2019-08-08 22:12,FALSE,NA,1.16E+18,NA,"<a href=\https://zapier.com/\"" rel=\""nofollow\"">Zapier.com</a>""",IRAMarketReport,0,FALSE,FALSE,NA,NA
Head to Head Comparison: Royal Bank of Scotland Group $RBS versus Toronto-Dominion Bank $TD https://t.co/woMnRjHWbP #stocks,FALSE,0,NA,2019-08-08 22:12,FALSE,NA,1.16E+18,NA,"<a href=\https://zapier.com/\"" rel=\""nofollow\"">Zapier.com</a>""",chaffeybreeze,0,FALSE,FALSE,NA,NA
Did you know that TD Bank has invested more than $10 BILLION in businesses than contribute to a greener world? Lear… https://t.co/BmGuEhG4cT,FALSE,0,NA,2019-08-08 22:11,TRUE,NA,1.16E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",SustainPHL,0,FALSE,FALSE,NA,NA
"RT @RTPARKUW: In a new report from TD Bank Group’s economics office, the Waterloo community is classified as a “rising tech superstar city”…",FALSE,0,NA,2019-08-08 22:08,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",LucindaYWallac1,1,TRUE,FALSE,NA,NA
Montreal businessman wins 'David versus Goliath' case against TD Bank https://t.co/q7QljRB2x8,FALSE,0,NA,2019-08-08 22:05,FALSE,NA,1.16E+18,NA,"<a href=\https://eclincher.com\"" rel=\""nofollow\"">eClincher</a>""",wwwREMICca,0,FALSE,FALSE,NA,NA
@burrningambers TD bank. Don’t have to be a member just need valid ID.,FALSE,1,burrningambers,2019-08-08 22:04,FALSE,1.16E+18,1.16E+18,1119574646,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",FaublasM,0,FALSE,FALSE,NA,NA
"creditf I paid my credit card and the transaction shows as sent from my bank, but it doesn't show up on my TD credi… https://t.co/zz0PxDh96O",FALSE,0,NA,2019-08-08 22:03,TRUE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",YvesStLaurel,0,FALSE,FALSE,NA,NA
"Want to work at TD Bank? We're hiring in #Ramsey, NJ! Click the link in our bio for details on this job and more: M… https://t.co/76sFs3sEZf",FALSE,0,NA,2019-08-08 21:59,TRUE,NA,1.16E+18,NA,"<a href=\https://www.careerarc.com\"" rel=\""nofollow\"">CareerArc 2.0</a>""",tmj_RAM_banking,0,FALSE,FALSE,-74.1223671,41.064921
"RT @windthin: Wells Fargo, TD Bank have already given Trump-related financial documents to Congress

The  disclosures come as a federal jud…",FALSE,0,NA,2019-08-08 21:57,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",SpacialK3,4,TRUE,FALSE,NA,NA
Y’all got all day to handle your business at the bank why do y’all wanna come last min when it’s about to close @TDBank_US #TD,FALSE,0,NA,2019-08-08 21:56,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Newyork24Giants,0,FALSE,FALSE,NA,NA
"RT @windthin: Wells Fargo, TD Bank have already given Trump-related financial documents to Congress

The  disclosures come as a federal jud…",FALSE,0,NA,2019-08-08 21:56,FALSE,NA,1.16E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",liberalgoddess,4,TRUE,FALSE,NA,NA
"RT @windthin: Wells Fargo, TD Bank have already given Trump-related financial documents to Congress

The  disclosures come as a federal jud…",FALSE,0,NA,2019-08-08 21:55,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Rurba002,4,TRUE,FALSE,NA,NA
"Want to work at TD Bank? We're hiring in #Sudbury, ON! Click the link in our bio for details on this job and more:… https://t.co/oTok83i7nA",FALSE,0,NA,2019-08-08 21:51,TRUE,NA,1.16E+18,NA,"<a href=\https://www.careerarc.com\"" rel=\""nofollow\"">CareerArc 2.0</a>""",tmj_on_cstsrv,0,FALSE,FALSE,-81.0030058,46.4532531
Did you know that TD Bank has invested more than $10 BILLION in businesses than contribute to a greener world? Lear… https://t.co/qXW0arF7Ib,FALSE,2,NA,2019-08-08 21:47,TRUE,NA,1.16E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",greenphillyblog,0,FALSE,FALSE,NA,NA
Can you recommend anyone for this job? Teller I ( 30 Hrs Hollis ) - https://t.co/ydYlOzDn2z #Banking,FALSE,0,NA,2019-08-08 21:46,FALSE,NA,1.16E+18,NA,"<a href=\https://www.careerarc.com\"" rel=\""nofollow\"">CareerArc 2.0</a>""",tmj_NAS_banking,0,FALSE,FALSE,-73.7728713,40.7150778
See our latest NY job and click to apply: Teller I ( FT Prospect Park ) - https://t.co/0aTaJiPtmL #Banking,FALSE,0,NA,2019-08-08 21:23,FALSE,NA,1.16E+18,NA,"<a href=\https://www.careerarc.com\"" rel=\""nofollow\"">CareerArc 2.0</a>""",tmj_nyc_banking,0,FALSE,FALSE,-73.9727769,40.6517214
"We're hiring in #Montréal, QC! Click the link in our bio to apply to this job and more: Insurance Advisor - Septemb… https://t.co/7GBQ15gy1F",FALSE,0,NA,2019-08-08 21:19,TRUE,NA,1.16E+18,NA,"<a href=\https://www.careerarc.com\"" rel=\""nofollow\"">CareerArc 2.0</a>""",tmj_mon_jobs,0,FALSE,FALSE,NA,NA
We're hiring! Click to apply: Bilingual Small Business Specialist - Full time and Part time -… https://t.co/wRkme1KTzB,FALSE,0,NA,2019-08-08 21:17,TRUE,NA,1.16E+18,NA,"<a href=\https://www.careerarc.com\"" rel=\""nofollow\"">CareerArc 2.0</a>""",tmj_mon_cstsrv,0,FALSE,FALSE,-73.6225655,45.5316299
"Don't be shy. Score a job like \Teller I (30hrs) - Stratford\"" at TD Bank by asking for referrals. It's a great way… https://t.co/FNY8pYVcnb""",FALSE,0,NA,2019-08-08 21:17,TRUE,NA,1.16E+18,NA,"<a href=\https://www.careerarc.com\"" rel=\""nofollow\"">CareerArc 2.0</a>""",tmj_phl_banking,0,FALSE,FALSE,-75.0022635,39.8315253
This #Banking job might be a great fit for you. Click the link in our bio to see it and more. Head Teller - Lincoln… https://t.co/TRvx2yIlFP,FALSE,0,NA,2019-08-08 21:11,TRUE,NA,1.16E+18,NA,"<a href=\https://www.careerarc.com\"" rel=\""nofollow\"">CareerArc 2.0</a>""",tmj_mia_banking,0,FALSE,FALSE,-80.1316293,25.7903484
"TD Bank is hiring in #Middleton, MA! Click the link in our bio to apply: Teller I - 40 hrs #Banking",FALSE,0,NA,2019-08-08 20:54,FALSE,NA,1.16E+18,NA,"<a href=\https://www.careerarc.com\"" rel=\""nofollow\"">CareerArc 2.0</a>""",tmj_bos_banking,0,FALSE,FALSE,-70.9979591,42.580367
RT @Magic983: Hang with the #MagicStreetTeam at the @SOMPatriots Game TOMORROW from 5:30pm to 7:30pm at the TD Bank Ballpark! Don’t forget…,FALSE,0,NA,2019-08-08 20:17,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",WhiteZinWench,2,TRUE,FALSE,NA,NA
RT @Magic983: Hang with the #MagicStreetTeam at the @SOMPatriots Game TOMORROW from 5:30pm to 7:30pm at the TD Bank Ballpark! Don’t forget…,FALSE,0,NA,2019-08-08 20:15,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",nyrenfair,2,TRUE,FALSE,NA,NA
Hang with the #MagicStreetTeam at the @SOMPatriots Game TOMORROW from 5:30pm to 7:30pm at the TD Bank Ballpark! Don… https://t.co/uDZ4Y2S8Hs,FALSE,2,NA,2019-08-08 20:14,TRUE,NA,1.16E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Magic983,2,FALSE,FALSE,NA,NA
"In a new report from TD Bank Group’s economics office, the Waterloo community is classified as a “rising tech super… https://t.co/orPYAkGUPp",FALSE,2,NA,2019-08-08 20:14,TRUE,NA,1.16E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",RTPARKUW,1,FALSE,FALSE,NA,NA
Looking to score a job at TD Bank? You're in luck. Click the link in our bio for the job description and informatio… https://t.co/nEEjB1q2gY,FALSE,0,NA,2019-08-08 20:11,TRUE,NA,1.16E+18,NA,"<a href=\https://www.careerarc.com\"" rel=\""nofollow\"">CareerArc 2.0</a>""",tmj_grn_cler,0,FALSE,FALSE,-82.3131837,34.8212959
"See our latest #Montréal, QC #CustomerService job opportunity and click the link in our bio to apply: Speed Intervi… https://t.co/YO8Freu1AQ",FALSE,0,NA,2019-08-08 20:10,TRUE,NA,1.16E+18,NA,"<a href=\https://www.careerarc.com\"" rel=\""nofollow\"">CareerArc 2.0</a>""",tmj_mon_cstsrv,0,FALSE,FALSE,-73.6410783,45.540878
"TD Bank is hiring in #Flourtown, PA! Click the link in our bio to apply: Head Teller (40hrs) - Flourtown #Banking",FALSE,0,NA,2019-08-08 20:09,FALSE,NA,1.16E+18,NA,"<a href=\https://www.careerarc.com\"" rel=\""nofollow\"">CareerArc 2.0</a>""",tmj_phl_banking,0,FALSE,FALSE,-75.212307,40.1013793
"Can you recommend anyone for this #Finance job in #Boston, MA? Click the link in our bio to see it and more. Wealth Strategist at TD Bank",FALSE,0,NA,2019-08-08 20:05,FALSE,NA,1.16E+18,NA,"<a href=\https://www.careerarc.com\"" rel=\""nofollow\"">CareerArc 2.0</a>""",tmj_MA_finance,0,FALSE,FALSE,NA,NA
"A bit of irony here is that my neighbourhood has four @TD_Canada bank branches within four square kilometers, and t… https://t.co/Tvy0O4pG8O",FALSE,0,yyzMYA,2019-08-08 20:02,TRUE,1.16E+18,1.16E+18,3303438653,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",yyzMYA,0,FALSE,FALSE,NA,NA
"Interested in a job in #CherryHill, NJ? This could be a great fit. Click the link in our bio to apply: Operations O… https://t.co/Y2skYRUhr9",FALSE,0,NA,2019-08-08 20:01,TRUE,NA,1.16E+18,NA,"<a href=\https://www.careerarc.com\"" rel=\""nofollow\"">CareerArc 2.0</a>""",tmj_njc_banking,0,FALSE,FALSE,-74.9641666,39.9134275
"Interested in a job in #Toronto, ON? This could be a great fit. Click the link in our bio to apply: Customer Experi… https://t.co/DMSSpkxU9S",FALSE,0,NA,2019-08-08 19:53,TRUE,NA,1.16E+18,NA,"<a href=\https://www.careerarc.com\"" rel=\""nofollow\"">CareerArc 2.0</a>""",tmj_gta_cstsrv,0,FALSE,FALSE,-79.3772215,43.6724563
"RT @UVMathletics: <U+0001F3C0><U+0001F6A8><U+0001F389> Want to win the Ultimate @UVMmbb Fan Experience presented by TD Bank? 

ENTER HERE: https://t.co/W2zBtpBAax https://t…",FALSE,0,NA,2019-08-08 19:51,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",VermontSports,13,TRUE,FALSE,NA,NA
"RT @tmj_van_cstsrv: See our latest #NorthVancouver, BC job and click to apply: Customer Experience Associate - https://t.co/eQEtrheHrB #Cus…",FALSE,0,NA,2019-08-08 19:49,FALSE,NA,1.16E+18,NA,"<a href=\https://twitter.com/NorthVanRT\"" rel=\""nofollow\"">NorthVan Retweeter</a>""",NorthVanRT,2,TRUE,FALSE,NA,NA
"RT @tmj_van_cstsrv: See our latest #NorthVancouver, BC job and click to apply: Customer Experience Associate - https://t.co/eQEtrheHrB #Cus…",FALSE,0,NA,2019-08-08 19:48,FALSE,NA,1.16E+18,NA,"<a href=\http://www.twitter.com/north_van\"" rel=\""nofollow\"">North Van Retweeter</a>""",north_van,2,TRUE,FALSE,NA,NA
"See our latest #NorthVancouver, BC job and click to apply: Customer Experience Associate - https://t.co/eQEtrheHrB #CustomerService",FALSE,0,NA,2019-08-08 19:48,FALSE,NA,1.16E+18,NA,"<a href=\https://www.careerarc.com\"" rel=\""nofollow\"">CareerArc 2.0</a>""",tmj_van_cstsrv,2,FALSE,FALSE,-123.1029568,49.3384899
"Join the TD Bank team! See our latest job opening here: https://t.co/qMGStJrxNw #Finance #Swansea, SC",FALSE,0,NA,2019-08-08 19:45,FALSE,NA,1.16E+18,NA,"<a href=\https://www.careerarc.com\"" rel=\""nofollow\"">CareerArc 2.0</a>""",tmj_cae_finance,0,FALSE,FALSE,-81.1017856,33.7374792
Fuck td bank fr,FALSE,0,NA,2019-08-08 19:45,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",InnocentShaina,0,FALSE,FALSE,NA,NA
"If you're looking for work in NY, check out this job: https://t.co/l70hkfTkEX #Banking",FALSE,0,NA,2019-08-08 19:43,FALSE,NA,1.16E+18,NA,"<a href=\https://www.careerarc.com\"" rel=\""nofollow\"">CareerArc 2.0</a>""",tmj_NAS_banking,0,FALSE,FALSE,-73.8298336,40.7607693
"Want to work in #StMoncton, New Brunswick? View our latest opening: https://t.co/iAyfxD7GIq #Finance",FALSE,0,NA,2019-08-08 19:40,FALSE,NA,1.16E+18,NA,"<a href=\https://www.careerarc.com\"" rel=\""nofollow\"">CareerArc 2.0</a>""",tmj_financejobs,0,FALSE,FALSE,-64.7582273,46.0938609
"We're hiring! Click to apply: Teller I - 20 hrs - https://t.co/0RTHgHaulk #Banking #Rochester, NH",FALSE,0,NA,2019-08-08 19:29,FALSE,NA,1.16E+18,NA,"<a href=\https://www.careerarc.com\"" rel=\""nofollow\"">CareerArc 2.0</a>""",tmj_NHC_banking,0,FALSE,FALSE,-70.9746314,43.2896856
This job might be a great fit for you. Click the link in our bio to see it and more. Infrastructure 2020 Summer Ana… https://t.co/GL7Z906Mo9,FALSE,0,NA,2019-08-08 19:28,TRUE,NA,1.16E+18,NA,"<a href=\https://www.careerarc.com\"" rel=\""nofollow\"">CareerArc 2.0</a>""",tmj_nyc_jobs,0,FALSE,FALSE,-73.9781905,40.7609389
"Can you recommend anyone for this #CustomerService job in #Edmonton, AB? Click the link in our bio to see it and mo… https://t.co/P29Rtbso6W",FALSE,0,NA,2019-08-08 19:28,TRUE,NA,1.16E+18,NA,"<a href=\https://www.careerarc.com\"" rel=\""nofollow\"">CareerArc 2.0</a>""",tmj_edm_cstsrv,0,FALSE,FALSE,-113.493423,53.5434138
"IAM Platform Curated Tweet:

TD Bank Survey Finds Americans Spend More Than 20% of Their Take-Home Pay on Student L… https://t.co/uQdqcKjR05",FALSE,0,NA,2019-08-08 19:25,TRUE,NA,1.16E+18,NA,"<a href=\https://www.blog.iammarketingmedia.com\"" rel=\""nofollow\"">IAMBLOG2TWITTER</a>""",InfoProNetwork,0,FALSE,FALSE,NA,NA
RT @Gordon_Hoekstra: TD bank petitions court to foreclose on alleged money launderer’s Vancouver home – Vancouver Sun https://t.co/hLFPTFMv…,FALSE,0,NA,2019-08-08 19:20,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",fumano,5,TRUE,FALSE,NA,NA
Join the TD Bank team! See our latest job opening here: https://t.co/iy7PimO39e #Banking,FALSE,0,NA,2019-08-08 19:10,FALSE,NA,1.16E+18,NA,"<a href=\https://www.careerarc.com\"" rel=\""nofollow\"">CareerArc 2.0</a>""",tmj_nyc_banking,0,FALSE,FALSE,-73.9727769,40.6517214
@alllibertynews @Wikileaks_ @BlaineHiggs @DavidCCoon @BrianGallantNB @CTVAtlantic @CBCPolitics @rcmpgrcpolice… https://t.co/x3Otqc6LNo,FALSE,0,DavidRayAmos,2019-08-08 19:07,TRUE,1.16E+18,1.16E+18,113106537,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",DavidRayAmos,0,FALSE,FALSE,NA,NA
"Experience luxury living steps from shopping, restaurants and sporting events! With sprawling views of Lansdowne Pa… https://t.co/s8nLiaSI7G",FALSE,0,NA,2019-08-08 19:07,TRUE,NA,1.16E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",premier613,0,FALSE,FALSE,NA,NA
"RT @WaterlooEDC: New report from @TD_Canada calls Waterloo a \rising tech superstar city.\"" Here are four reasons why: https://t.co/uHUeaEbJ…""",FALSE,0,NA,2019-08-08 19:06,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",LucindaYWallac1,2,TRUE,FALSE,NA,NA
"TD Bank is hiring in #Montréal, QC! Read about our latest #CustomerService job opening via the link in our bio: Bil… https://t.co/2hWWYV9PsC",FALSE,0,NA,2019-08-08 19:04,TRUE,NA,1.16E+18,NA,"<a href=\https://www.careerarc.com\"" rel=\""nofollow\"">CareerArc 2.0</a>""",tmj_mon_cstsrv,0,FALSE,FALSE,-73.6225655,45.5316299
"If you're looking for work in #Jenkintown, PA, check out this #Banking job via the link in our bio: Teller I (20hrs) - Jenkintown at TD Bank",FALSE,0,NA,2019-08-08 19:02,FALSE,NA,1.16E+18,NA,"<a href=\https://www.careerarc.com\"" rel=\""nofollow\"">CareerArc 2.0</a>""",tmj_phl_banking,0,FALSE,FALSE,-75.1261246,40.1023549
"This job is now open at TD Bank in #Mississauga, ON. Follow us and turn on mobile alerts to hear about jobs like th… https://t.co/Lu6olAzFTo",FALSE,0,NA,2019-08-08 19:01,TRUE,NA,1.16E+18,NA,"<a href=\https://www.careerarc.com\"" rel=\""nofollow\"">CareerArc 2.0</a>""",tmj_gta_it,0,FALSE,FALSE,-79.6129232,43.6412268
"Nervous to apply for a job like \Teller I - 40 hrs\"" at TD Bank? Apply even if you're not a 100% match. You might be… https://t.co/Ybx5grIrUX""",FALSE,0,NA,2019-08-08 18:55,TRUE,NA,1.16E+18,NA,"<a href=\https://www.careerarc.com\"" rel=\""nofollow\"">CareerArc 2.0</a>""",tmj_bos_banking,0,FALSE,FALSE,-71.1033984,42.5215197
"Tech boom creating two-tiered Canadian job market: some cities have them, and some don't, TD Bank says https://t.co/bYhs6NmkMp",FALSE,1,NA,2019-08-08 18:54,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",cmignault,0,FALSE,FALSE,NA,NA
"TD Bank is hiring in #Toronto, ON! Read about our latest #CustomerService job opening via the link in our bio: Customer Experience Associate",FALSE,0,NA,2019-08-08 18:47,FALSE,NA,1.16E+18,NA,"<a href=\https://www.careerarc.com\"" rel=\""nofollow\"">CareerArc 2.0</a>""",tmj_gta_cstsrv,0,FALSE,FALSE,-79.412493,43.7039027
Looking to score a job at TD Bank? You're in luck. Click the link in our bio for the job description and informatio… https://t.co/iIE4a6hwdI,FALSE,0,NA,2019-08-08 18:47,TRUE,NA,1.16E+18,NA,"<a href=\https://www.careerarc.com\"" rel=\""nofollow\"">CareerArc 2.0</a>""",tmj_FL_finance,0,FALSE,FALSE,-80.7034777,27.9994376
